transformer_id,loc,name,ser,codetx,sample_day,transformer_overall_severity_level,transformer_overall_severity_label,transformer_overall_severity_score,overall_score_type,overall_score_formula,overall_score_is_weighted,overall_score_is_failure_probability,overall_score_history_is_bounded,history_mean_status_before_current,history_status_slope_per_observation,maintenance_priority,maintenance_priority_ordinal,maintenance_priority_reason,maintenance_priority_is_weighted,maintenance_priority_score_type,critical_front_flag,critical_rule,critical_reference,critical_evidence_table,critical_evidence_gas,critical_evidence_ratio,current_fault,current_fault_group,fault_criticality_class,fault_criticality_source,current_fault_posterior_max,current_fault_entropy,diagnostic_agreement_ratio,history_record_count,history_span_days,history_max_status_before_current,history_nonzero_status_record_count,history_abnormal_record_count,history_critical_record_count,history_abnormal_record_ratio,history_critical_record_ratio,history_fault_occurrence_count,history_dominant_fault,history_fault_entropy,history_dominant_fault_count,history_recurrent_fault_fraction,history_current_fault_recurrence_fraction,history_fault_persistence,history_worsening_transition_count,history_improving_transition_count,history_stable_transition_count,history_observed_transition_count,history_worsening_transition_ratio,history_improving_transition_ratio,history_has_observed_trend,single_record_transformer,history_data_sufficiency_level,current_standardized_exceedance,current_concentration_exceedance_ratio,current_delta_exceedance_ratio,current_rate_exceedance_ratio,current_status3_standardized_exceedance,current_delta_exceedance,current_standard_trigger_count,historical_max_standardized_exceedance,table1_exceed_count,table2_exceed_count,table3_exceed_count,table4_exceed_count,ieee_table1_exceeding_gases,ieee_table2_exceeding_gases,ieee_table3_exceeding_gases,ieee_table4_exceeding_gases,ieee_confirmation_required,ieee_delta_available,ieee_rate_available,ieee_rate_span_months,rank,rank_tie,rank_group_size,severity_rank_within_class,severity_class_size,severity_rank_text,rank_percentile,relative_fleet_rank_percentile,fleet_rank_percentile,priority_score,priority_score_type,severity_priority_score_type,severity_evidence_vector,ranking_policy,ranking_is_weighted,ranking_is_health_score,ranking_uses_record_count_as_severity,ranking_uses_fault_criticality_as_severity,recommended_action,maintenance_priority_rank,maintenance_priority_rank_percentile,pareto_dominance_count,pareto_front,pareto_interpretation
91900008,AT1,KT10A,91900008,AT1KT10A,2024-01-26,3,STATUS_3,3.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.5714285714285716,-0.05952380952380966,STATUS_3,3,"IEEE Status 3 is the current condition class. Maintenance order is determined separately by current standardized exceedance and independent IEEE trigger evidence, then by historical evidence.",False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,TABLE_2_95TH_CONCENTRATION,ch4,8.9,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9984176873658661,0.0065379053786919356,0.0,8,1840.0,3,7,8,5,1.0,0.625,7,THERMAL,-0.0,7,1.0,1.0,7,2,2,3,7,0.2857142857142857,0.2857142857142857,True,False,2,23.733333333333334,23.733333333333334,27.571428571428573,1.0,23.733333333333334,1,3,13.066666666666666,2,2,1,0,"['ch4', 'c2h6']","['ch4', 'c2h6']",['c2h6'],[],True,True,False,,56,False,1,56,386,56/386,91.2,91.2,91.2,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,3|2|0|1|3|23.733333333333334|1.0|1.0|3|13.066666666666666,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_3_RANKED_INVESTIGATION,56,91.2,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
AV69020T2,BPL,KT3A,AV69020T2,BPLKT3A,2023-11-26,3,STATUS_3,3.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.5714285714285716,-0.01190476190476205,STATUS_3,3,"IEEE Status 3 is the current condition class. Maintenance order is determined separately by current standardized exceedance and independent IEEE trigger evidence, then by historical evidence.",False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,TABLE_2_95TH_CONCENTRATION,ch4,5.975,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9984176873658661,0.0065379053786919356,0.0,8,1640.0,3,7,8,5,1.0,0.625,7,THERMAL,-0.0,7,1.0,1.0,7,2,2,3,7,0.2857142857142857,0.2857142857142857,True,False,2,15.933333333333334,15.933333333333334,15.571428571428571,1.0,15.933333333333334,1,3,10.066666666666666,2,2,1,0,"['ch4', 'c2h6']","['ch4', 'c2h6']",['c2h6'],[],True,True,False,,57,False,1,57,386,57/386,91.1,91.1,91.1,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,3|2|0|1|3|15.933333333333334|1.0|1.0|3|10.066666666666666,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_3_RANKED_INVESTIGATION,57,91.1,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
535956,BLG,KT2A,535956,BLGKT2A,2024-01-13,3,STATUS_3,3.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.875,-0.033333333333333166,STATUS_3,3,"IEEE Status 3 is the current condition class. Maintenance order is determined separately by current standardized exceedance and independent IEEE trigger evidence, then by historical evidence.",False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,TABLE_2_95TH_CONCENTRATION,c2h2,4.142857142857143,D2,DISCHARGE,HIGH_CONCERN,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9999999999999987,1.916218723145262e-14,83.3,9,1743.0,3,8,9,8,1.0,0.8888888888888888,9,DISCHARGE,-0.0,9,1.0,1.0,2,1,1,6,8,0.125,0.125,True,False,2,14.5,14.5,1.0,1.0,14.5,1,3,62.5,2,2,1,0,"['c2h2', 'co']","['c2h2', 'co']",['c2h2'],[],True,True,False,,58,False,1,58,386,58/386,90.9,90.9,90.9,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,3|2|0|1|3|14.5|1.0|1.0|3|62.5,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_3_RANKED_INVESTIGATION,58,90.9,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
8S9483T1,SR1,KT1A,8S9483T1,SR1KT1A,2024-03-22,3,STATUS_3,3.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.75,-2.9781886716199626e-16,STATUS_3,3,"IEEE Status 3 is the current condition class. Maintenance order is determined separately by current standardized exceedance and independent IEEE trigger evidence, then by historical evidence.",False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,TABLE_2_95TH_CONCENTRATION,ch4,5.3,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9994766670153397,0.0023007941654458884,100.0,5,1554.0,3,4,5,4,1.0,0.8,5,THERMAL,-0.0,5,1.0,1.0,5,1,1,2,4,0.25,0.25,True,False,2,14.133333333333333,14.133333333333333,2.5714285714285716,1.0,14.133333333333333,1,3,9.866666666666667,2,2,1,0,"['ch4', 'c2h6']","['ch4', 'c2h6']",['c2h6'],[],True,True,False,,59,False,1,59,386,59/386,90.7,90.7,90.7,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,3|2|0|1|3|14.133333333333333|1.0|1.0|3|9.866666666666667,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_3_RANKED_INVESTIGATION,59,90.7,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
EDP001401,RA,KT1A,EDP001401,RAKT1A,2023-09-22,3,STATUS_3,3.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.75,-2.9781886716199626e-16,STATUS_3,3,"IEEE Status 3 is the current condition class. Maintenance order is determined separately by current standardized exceedance and independent IEEE trigger evidence, then by historical evidence.",False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,TABLE_2_95TH_CONCENTRATION,ch4,5.075,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9994766670153397,0.0023007941654458884,100.0,5,1464.0,3,4,5,4,1.0,0.8,5,THERMAL,-0.0,5,1.0,1.0,5,1,1,2,4,0.25,0.25,True,False,2,13.533333333333333,13.533333333333333,3.0,1.0,13.533333333333333,1,3,3.5,2,2,1,0,"['ch4', 'c2h6']","['ch4', 'c2h6']",['c2h6'],[],True,True,False,,60,False,1,60,386,60/386,90.6,90.6,90.6,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,3|2|0|1|3|13.533333333333333|1.0|1.0|3|3.5,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_3_RANKED_INVESTIGATION,60,90.6,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
8P9106T1,TS,KT4A,8P9106T1,TSKT4A,2023-10-06,3,STATUS_3,3.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.5,-0.10000000000000017,STATUS_3,3,"IEEE Status 3 is the current condition class. Maintenance order is determined separately by current standardized exceedance and independent IEEE trigger evidence, then by historical evidence.",False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,TABLE_2_95TH_CONCENTRATION,ch4,4.0,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9999994721210144,4.248247236576125e-06,75.0,5,1482.0,3,4,5,3,1.0,0.6,5,THERMAL,-0.0,5,1.0,1.0,5,1,1,2,4,0.25,0.25,True,False,2,10.666666666666666,10.666666666666666,1.7142857142857142,1.0,10.666666666666666,1,3,9.733333333333333,2,2,1,0,"['ch4', 'c2h6']","['ch4', 'c2h6']",['c2h6'],[],True,True,False,,61,False,1,61,386,61/386,90.4,90.4,90.4,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,3|2|0|1|3|10.666666666666666|1.0|1.0|3|9.733333333333333,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_3_RANKED_INVESTIGATION,61,90.4,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
8R8405T1,KB1,KT2A,8R8405T1,KB1KT2A,2024-04-29,3,STATUS_3,3.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,3.0,2.5691830594314166e-17,STATUS_3,3,"IEEE Status 3 is the current condition class. Maintenance order is determined separately by current standardized exceedance and independent IEEE trigger evidence, then by historical evidence.",False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,TABLE_2_95TH_CONCENTRATION,ch4,4.537142857142857,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9994766670153397,0.0023007941654458884,100.0,4,1102.0,3,3,4,4,1.0,1.0,4,THERMAL,-0.0,4,1.0,1.0,4,0,0,3,3,0.0,0.0,True,False,2,8.822222222222223,8.822222222222223,6.84,1.0,8.822222222222223,1,3,6.9222222222222225,2,2,1,0,"['ch4', 'c2h6']","['ch4', 'c2h6']",['c2h6'],[],True,True,False,,62,False,1,62,386,62/386,90.3,90.3,90.3,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,3|2|0|1|3|8.822222222222223|1.0|1.0|3|6.9222222222222225,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_3_RANKED_INVESTIGATION,62,90.3,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
AG69095T121,BN,KT7A,AG69095T121,BNKT7A,2023-11-24,3,STATUS_3,3.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,2.5555555555555554,0.08484848484848484,STATUS_3,3,"IEEE Status 3 is the current condition class. Maintenance order is determined separately by current standardized exceedance and independent IEEE trigger evidence, then by historical evidence.",False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,TABLE_2_95TH_CONCENTRATION,ch4,3.25,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9994766670153397,0.0023007941654458884,100.0,10,1657.0,3,9,10,6,1.0,0.6,6,THERMAL,-0.0,6,1.0,1.0,6,3,2,4,9,0.3333333333333333,0.2222222222222222,True,False,2,8.666666666666666,8.666666666666666,8.142857142857142,1.0,8.666666666666666,1,3,11.733333333333333,3,2,1,0,"['h2', 'ch4', 'c2h6']","['ch4', 'c2h6']",['c2h6'],[],True,True,False,,63,False,1,63,386,63/386,90.1,90.1,90.1,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,3|2|0|1|3|8.666666666666666|1.0|1.0|3|11.733333333333333,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_3_RANKED_INVESTIGATION,63,90.1,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
8R8394T1,CA,KT1A,8R8394T1,CAKT1A,2024-01-18,3,STATUS_3,3.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,3.0,-4.151461237982223e-16,STATUS_3,3,"IEEE Status 3 is the current condition class. Maintenance order is determined separately by current standardized exceedance and independent IEEE trigger evidence, then by historical evidence.",False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,TABLE_2_95TH_CONCENTRATION,ch4,4.1085714285714285,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9994766670153397,0.0023007941654458884,100.0,5,1826.0,3,4,5,5,1.0,1.0,5,THERMAL,-0.0,5,1.0,1.0,5,0,0,4,4,0.0,0.0,True,False,2,7.988888888888889,7.988888888888889,4.08,1.0,7.988888888888889,1,3,6.855555555555555,2,2,1,0,"['ch4', 'c2h6']","['ch4', 'c2h6']",['c2h6'],[],True,True,False,,64,False,1,64,386,64/386,89.9,89.9,89.9,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,3|2|0|1|3|7.988888888888889|1.0|1.0|3|6.855555555555555,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_3_RANKED_INVESTIGATION,64,89.9,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
94442,NCO,KT2AC,94442,NCOKT2AC,2023-11-24,3,STATUS_3,3.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,1.7894736842105263,0.0684210526315789,STATUS_3,3,"IEEE Status 3 is the current condition class. Maintenance order is determined separately by current standardized exceedance and independent IEEE trigger evidence, then by historical evidence.",False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,TABLE_2_95TH_CONCENTRATION,ch4,2.775,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9999994721210144,4.248247236576125e-06,60.0,20,1722.0,3,19,11,6,0.55,0.3,20,THERMAL,0.1985152433458726,19,0.95,0.95,3,4,3,12,19,0.21052631578947367,0.15789473684210525,True,False,2,7.4,7.4,1.4,1.0,7.4,1,3,6.933333333333334,2,2,1,0,"['ch4', 'c2h6']","['ch4', 'c2h6']",['ch4'],[],True,True,False,,65,False,1,65,386,65/386,89.8,89.8,89.8,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,3|2|0|1|3|7.4|1.0|1.0|3|6.933333333333334,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_3_RANKED_INVESTIGATION,65,89.8,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
5BK012701,TL3,KT3A,5BK012701,TL3KT3A,2024-02-15,3,STATUS_3,3.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,3.0,-4.151461237982223e-16,STATUS_3,3,"IEEE Status 3 is the current condition class. Maintenance order is determined separately by current standardized exceedance and independent IEEE trigger evidence, then by historical evidence.",False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,TABLE_2_95TH_CONCENTRATION,ch4,3.7485714285714287,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9994766670153397,0.0023007941654458884,100.0,5,1588.0,3,4,5,5,1.0,1.0,5,THERMAL,-0.0,5,1.0,1.0,5,0,0,4,4,0.0,0.0,True,False,2,7.288888888888889,7.288888888888889,1.725,1.0,7.288888888888889,1,3,20.733333333333334,2,2,1,0,"['ch4', 'c2h6']","['ch4', 'c2h6']",['h2'],[],True,True,False,,66,False,1,66,386,66/386,89.6,89.6,89.6,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,3|2|0|1|3|7.288888888888889|1.0|1.0|3|20.733333333333334,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_3_RANKED_INVESTIGATION,66,89.6,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
8R8400T1,SR1,KT2A,8R8400T1,SR1KT2A,2024-03-22,3,STATUS_3,3.0,IEEE_ORDINAL_CURRENT_STATUS,current IEEE status (0..3),False,False,False,3.0,-4.151461237982223e-16,STATUS_3,3,"IEEE Status 3 is the current condition class. Maintenance order is determined separately by current standardized exceedance and independent IEEE trigger evidence, then by historical evidence.",False,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,False,NOT_USED,No additional severity class is created; IEEE Status 1/2/3 remain the condition classes.,TABLE_2_95TH_CONCENTRATION,ch4,3.4685714285714284,T1,THERMAL,LOWER_URGENCY,Qualitative fault-context layer informed by the standard fault taxonomy and transformer diagnostic literature; not a numeric severity weight and not used to override IEEE DGA status.,0.9994766670153397,0.0023007941654458884,100.0,5,1554.0,3,4,5,5,1.0,1.0,5,THERMAL,-0.0,5,1.0,1.0,5,0,0,4,4,0.0,0.0,True,False,2,6.7444444444444445,6.7444444444444445,3.44,1.0,6.7444444444444445,1,3,5.788888888888889,2,2,1,0,"['ch4', 'c2h6']","['ch4', 'c2h6']",['c2h6'],[],True,True,False,,67,False,1,67,386,67/386,89.5,89.5,89.5,,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,UNWEIGHTED_LEXICOGRAPHIC_EVIDENCE_ORDER,3|2|0|1|3|6.7444444444444445|1.0|1.0|3|5.788888888888889,current IEEE status; current Table-2 concentration evidence; current Table-4 rate evidence; current Table-3 delta evidence; current trigger-table count; separate concentration/delta/rate ratios; historical maximum status; historical maximum concentration exceedance,False,False,False,False,STATUS_3_RANKED_INVESTIGATION,67,89.5,0,False,Compatibility field only; maintenance order uses the documented unweighted lexicographic evidence vector.
